ADDRESS,ADMIN_DIST,ATS_CODE,BORO,BORONUM,City,FAX,GEO_DISTRI,GRADES,LOC_CODE,MANAGED_BY,PRINCIPAL,PRIN_PH,SCHOOLNAME,SCH_TYPE,STATE_CODE,ZIP,geometry,lat,lon,index_right,index,uhf34,mood1,mood2,mood3,mood4,mood5,mood6,agg_mood,nspd,Total Enrollment
650 ACADEMY STREET,6.0,06M052 ,M,1.0,MANHATTAN,212-942-4952,6,"06,07,08,SE",M052,1.0,SALVADOR FERNANDEZ,212-567-9162,J.H.S. 052 INWOOD,Junior High-Intermediate-Middle,NY,10034,POINT (-73.92524264033746 40.86592191610882),40.8659219161,-73.9252426403,15.0,16.0,16.0,4.266367713,4.18287243533,4.16607142857,4.51739518287,3.88025022341,4.63571428571,5.42550940782,4.74284801923,411.0
103 WEST 107 STREET,3.0,03M054 ,M,1.0,MANHATTAN,212-316-0883,3,"06,07,08,SE",M054,1.0,ELANA ELSTER,212-678-2861,J.H.S. 054 BOOKER T. WASHINGTON,Junior High-Intermediate-Middle,NY,10025,POINT (-73.96247349362375 40.80031826157097),40.8003182616,-73.9624734936,18.0,19.0,19.0,4.27552275523,4.20541205412,4.15129151292,4.53078817734,3.93849938499,4.65270935961,5.7922663465,3.85069142249,850.0
176 EAST 115 STREET,4.0,04M057 ,M,1.0,MANHATTAN,212-860-6072,4,"PK,0K,01,02,03,04,05,06,07,08,SE",M057,1.0,ISRAEL SOTO,212-860-5812,JAMES WELDON JOHNSON,K-8,NY,10029,POINT (-73.94151237864408 40.79740538076886),40.7974053808,-73.9415123786,17.0,18.0,18.0,4.40220152413,4.27157360406,4.2538071066,4.63028764805,3.97800338409,4.70642978003,7.33865467356,7.8150569394,851.0
213 EAST 63RD STREET,2.0,02M059 ,M,1.0,NEW YORK,212-888-7872,2,"0K,01,02,03,04,05,SE",M059,1.0,ADELE SCHROETER,212-888-7870,P.S. 059 BEEKMAN HILL INTERNATIONAL,Elementary,NY,10065,POINT (-73.96390527756641 40.76387728629862),40.7638772863,-73.9639052776,27.0,28.0,28.0,4.40794223827,4.12623985573,4.23153153153,4.62488728584,4.09123757904,4.68169522092,7.08787546225,6.6144788219,573.0
121 EAST  3 STREET,1.0,01M063 ,M,1.0,MANHATTAN,212-420-9018,1,"PK,0K,01,02,03,04,05,SE",M063,1.0,DARLENE DESPEIGNES,212-674-3180,P.S. 063 WILLIAM MCKINLEY,Elementary,NY,10009,POINT (-73.98633972068828 40.72443612515692),40.7244361252,-73.9863397207,29.0,30.0,30.0,4.38689547582,4.40763834762,4.39018691589,4.65109034268,4.03669008587,4.72890625,8.52762649546,7.41048554162,203.0
600 EAST  6 STREET,1.0,01M064 ,M,1.0,MANHATTAN,212-477-2369,1,"PK,0K,01,02,03,04,05,SE",M064,1.0,Marlon L. Hosang,212-673-6510,P.S. 064 ROBERT SIMON,Elementary,NY,10009,POINT (-73.98154865385683 40.72419613342007),40.7241961334,-73.9815486539,29.0,30.0,30.0,4.38689547582,4.40763834762,4.39018691589,4.65109034268,4.03669008587,4.72890625,8.52762649546,7.41048554162,258.0
131 EAST 104 STREET,4.0,04M072 ,M,1.0,MANHATTAN,212-860-6094,4,"PK,0K,01,02,03,04,05,SE",M072,1.0,Antonio Hernandez,212-860-5831,P.S. 072,Elementary,NY,10029,POINT (-73.94757160432317 40.79132628747501),40.7913262875,-73.9475716043,17.0,18.0,18.0,4.40220152413,4.27157360406,4.2538071066,4.63028764805,3.97800338409,4.70642978003,7.33865467356,7.8150569394,638.0
735 WEST END AVENUE,3.0,03M075 ,M,1.0,MANHATTAN,212-678-2878,3,"0K,01,02,03,04,05,SE",M075,1.0,Robert O'Brien,212-866-5400,P.S. 075 EMILY DICKINSON,Elementary,NY,10025,POINT (-73.97408612274525 40.79524722253743),40.7952472225,-73.9740861227,18.0,19.0,19.0,4.27552275523,4.20541205412,4.15129151292,4.53078817734,3.93849938499,4.65270935961,5.7922663465,3.85069142249,569.0
220 WEST 121 STREET,3.0,03M076 ,M,1.0,MANHATTAN,212-678-2867,3,"PK,0K,01,02,03,04,05,06,07,SE",M076,1.0,CHARLES DEBERRY,212-678-2865,P.S. 076 A. PHILIP RANDOLPH,Elementary,NY,10027,POINT (-73.9513197375873 40.80658736213326),40.8065873621,-73.9513197376,16.0,17.0,17.0,4.33052631579,4.16280701754,4.18653576438,4.50070126227,3.99368863955,4.59915907498,5.78252448947,5.50961543754,503.0
1700 3 AVENUE,2.0,02M077 ,M,1.0,MANHATTAN,212-423-0634,2,"0K,01,02,03,04,05,SE",M077,1.0,MARA RATESIC KOETKE,212-427-2798,P.S. 77 LOWER LAB SCHOOL,Elementary,NY,10128,POINT (-73.94998393877468 40.78487771415666),40.7848777142,-73.9499839388,27.0,28.0,28.0,4.40794223827,4.12623985573,4.23153153153,4.62488728584,4.09123757904,4.68169522092,7.08787546225,6.6144788219,345.0
55 EAST 120 STREET,75.0,75M079 ,M,1.0,MANHATTAN,212-996-8307,5,"05,06,07,08,09,10,11,12,SE",M079,1.0,Greer Phillips,212-369-3134,P.S. M079 - HORAN SCHOOL,Secondary School,NY,10035,POINT (-73.94236419761162 40.80275096523185),40.8027509652,-73.9423641976,17.0,18.0,18.0,4.40220152413,4.27157360406,4.2538071066,4.63028764805,3.97800338409,4.70642978003,7.33865467356,7.8150569394,264.0
219 EAST 109 STREET,4.0,04M083 ,M,1.0,MANHATTAN,212-860-6073,4,"PK,0K,01,02,03,04,05,SE",M083,1.0,FRANCES CASTILLO,212-860-5847,P.S. 083 LUIS MUNOZ RIVERA,Elementary,NY,10029,POINT (-73.94243767751576 40.79338637190902),40.7933863719,-73.9424376775,17.0,18.0,18.0,4.40220152413,4.27157360406,4.2538071066,4.63028764805,3.97800338409,4.70642978003,7.33865467356,7.8150569394,439.0
32 WEST  92 STREET,3.0,03M084 ,M,1.0,MANHATTAN,212-501-9071,3,"PK,0K,01,02,03,04,05,SE",M084,1.0,ROBIN SUNDICK,212-799-2534,P.S. 084 LILLIAN WEBER,Elementary,NY,10025,POINT (-73.96818502204856 40.78953166886098),40.7895316689,-73.968185022,18.0,19.0,19.0,4.27552275523,4.20541205412,4.15129151292,4.53078817734,3.93849938499,4.65270935961,5.7922663465,3.85069142249,552.0
160 WEST  78 STREET,3.0,03M087 ,M,1.0,MANHATTAN,212-678-5886,3,"PK,0K,01,02,03,04,05,SE",M087,1.0,MONICA BERRY,212-678-2826,P.S. 087 WILLIAM SHERMAN,Elementary,NY,10024,POINT (-73.97777141778039 40.78176252860375),40.7817625286,-73.9777714178,18.0,19.0,19.0,4.27552275523,4.20541205412,4.15129151292,4.53078817734,3.93849938499,4.65270935961,5.7922663465,3.85069142249,852.0
201 WARREN STREET,2.0,02M089 ,M,1.0,MANHATTAN,212-571-0739,2,"PK,0K,01,02,03,04,05,SE",M089,1.0,VERONICA NAJJAR,212-571-5659,P.S. 89,Elementary,NY,10282,POINT (-74.01371396537468 40.71695489881573),40.7169548988,-74.0137139654,29.0,30.0,30.0,4.38689547582,4.40763834762,4.39018691589,4.65109034268,4.03669008587,4.72890625,8.52762649546,7.41048554162,425.0
222 WEST 134 STREET,5.0,05M092 ,M,1.0,MANHATTAN,212-690-5920,5,"PK,0K,01,02,03,04,05,SE",M092,1.0,ROSA DAVILA,212-690-5915,P.S. 092 MARY MCLEOD BETHUNE,Elementary,NY,10030,POINT (-73.94598865465002 40.81515706870066),40.8151570687,-73.9459886547,16.0,17.0,17.0,4.33052631579,4.16280701754,4.18653576438,4.50070126227,3.99368863955,4.59915907498,5.78252448947,5.50961543754,297.0
442 EAST HOUSTON STREET,75.0,75M094 ,M,1.0,MANHATTAN,212-228-6984,1,"0K,01,02,03,04,05,06,07,08,SE",M094,1.0,RONNIE SHUSTER,212-533-8140,P.S. M094,K-8,NY,10002,POINT (-73.97760747231419 40.71978878309029),40.7197887831,-73.9776074723,29.0,30.0,30.0,4.38689547582,4.40763834762,4.39018691589,4.65109034268,4.03669008587,4.72890625,8.52762649546,7.41048554162,383.0
216 EAST 120 STREET,4.0,04M096 ,M,1.0,MANHATTAN,212-860-6074,4,"PK,0K,01,02,03,04,05,06,07,08,SE",M096,1.0,NOEL RIOS,212-860-5851,P.S. 096 JOSEPH LANZETTA,K-8,NY,10035,POINT (-73.93762484919975 40.80008092637568),40.8000809264,-73.9376248492,17.0,18.0,18.0,4.40220152413,4.27157360406,4.2538071066,4.63028764805,3.97800338409,4.70642978003,7.33865467356,7.8150569394,458.0
512 WEST 212 STREET,6.0,06M098 ,M,1.0,MANHATTAN,212-569-1827,6,"PK,0K,01,02,03,04,05,SE",M098,1.0,MARITZA RODRIGUEZ,212-927-7870,P.S. 098 SHORAC KAPPOCK,Elementary,NY,10034,POINT (-73.91772518067876 40.86789309041223),40.8678930904,-73.9177251807,15.0,16.0,16.0,4.266367713,4.18287243533,4.16607142857,4.51739518287,3.88025022341,4.63571428571,5.42550940782,4.74284801923,605.0
315 EAST 113 STREET,4.0,04M102 ,M,1.0,MANHATTAN,212-860-6076,4,"PK,0K,01,02,03,04,05,SE",M102,1.0,SANDRA GITTENS,212-860-5834,P.S. 102 JACQUES CARTIER,Elementary,NY,10029,POINT (-73.93856173357587 40.79499267867971),40.7949926787,-73.9385617336,17.0,18.0,18.0,4.40220152413,4.27157360406,4.2538071066,4.63028764805,3.97800338409,4.70642978003,7.33865467356,7.8150569394,282.0
330 EAST  21 STREET,2.0,02M104 ,M,1.0,MANHATTAN,212-477-2205,2,"06,07,08,SE",M104,1.0,ROSEMARIE GAETANI,212-674-4545,J.H.S. 104 SIMON BARUCH,Junior High-Intermediate-Middle,NY,10010,POINT (-73.98059397161312 40.73582393029346),40.7358239303,-73.9805939716,27.0,28.0,28.0,4.40794223827,4.12623985573,4.23153153153,4.62488728584,4.09123757904,4.68169522092,7.08787546225,6.6144788219,1113.0
1615 MADISON AVENUE,4.0,04M108 ,M,1.0,MANHATTAN,212-860-6095,4,"PK,0K,01,02,03,04,05,06,07,08,SE",M108,1.0,LOURDES ARROYO,212-860-5803,P.S. 108 ASSEMBLYMAN ANGELO DEL TORO EDUCATIONAL C,K-8,NY,10029,POINT (-73.94820977777528 40.79504996461112),40.7950499646,-73.9482097778,17.0,18.0,18.0,4.40220152413,4.27157360406,4.2538071066,4.63028764805,3.97800338409,4.70642978003,7.33865467356,7.8150569394,594.0
285 DELANCY STREET,1.0,01M110 ,M,1.0,MANHATTAN,212-475-5835,1,"PK,0K,01,02,03,04,05,SE",M110,1.0,KAREN FEUER,212-674-2690,P.S. 110 FLORENCE NIGHTINGALE,Elementary,NY,10002,POINT (-73.97996823705743 40.7154250279484),40.7154250279,-73.9799682371,29.0,30.0,30.0,4.38689547582,4.40763834762,4.39018691589,4.65109034268,4.03669008587,4.72890625,8.52762649546,7.41048554162,394.0
440 WEST  53 STREET,2.0,02M111 ,M,1.0,MANHATTAN,212-245-7236,2,"PK,0K,01,02,03,04,05,06,07,08,SE",M111,1.0,IRMA MEDINA,212-582-7420,P.S. 111 ADOLPH S. OCHS,K-8,NY,10019,POINT (-73.98943469467532 40.76589349687568),40.7658934969,-73.9894346947,28.0,29.0,29.0,4.28419182948,4.19005328597,4.20266666667,4.57866666667,4.02133333333,4.68950177936,6.47649587185,5.58509375742,393.0
535 EAST 119 STREET,4.0,04M112 ,M,1.0,MANHATTAN,212-860-6077,4,"PK,0K,01,02,SE",M112,1.0,EILEEN REITER,212-860-5868,P.S. 112 JOSE CELSO BARBOSA,Early Childhood,NY,10035,POINT (-73.93026729648221 40.7965736953585),40.7965736954,-73.9302672965,17.0,18.0,18.0,4.40220152413,4.27157360406,4.2538071066,4.63028764805,3.97800338409,4.70642978003,7.33865467356,7.8150569394,333.0
586 WEST 177 STREET,6.0,06M115 ,M,1.0,MANHATTAN,212-795-4051,6,"PK,0K,01,02,03,04,05,SE",M115,1.0,ANGELA RODRIGUEZ,212-927-9233,P.S. 115 ALEXANDER HUMBOLDT,Elementary,NY,10033,POINT (-73.93503008503315 40.84627848564341),40.8462784856,-73.935030085,15.0,16.0,16.0,4.266367713,4.18287243533,4.16607142857,4.51739518287,3.88025022341,4.63571428571,5.42550940782,4.74284801923,552.0
210 EAST  33 STREET,2.0,02M116 ,M,1.0,MANHATTAN,212-696-1009,2,"0K,01,02,03,04,05,SE",M116,1.0,JANE HSU,212-685-4366,P.S. 116 MARY LINDLEY MURRAY,Elementary,NY,10016,POINT (-73.97762541592498 40.74445480927191),40.7444548093,-73.9776254159,27.0,28.0,28.0,4.40794223827,4.12623985573,4.23153153153,4.62488728584,4.09123757904,4.68169522092,7.08787546225,6.6144788219,638.0
301 WEST 140 STREET,5.0,05M123 ,M,1.0,MANHATTAN,212-690-5930,5,"PK,0K,01,02,03,04,05,06,07,08,SE",M123,1.0,BEVERLY LEWIS,212-690-5925,P.S. 123 MAHALIA JACKSON,K-8,NY,10030,POINT (-73.94436159115708 40.82015472046007),40.8201547205,-73.9443615912,16.0,17.0,17.0,4.33052631579,4.16280701754,4.18653576438,4.50070126227,3.99368863955,4.59915907498,5.78252448947,5.50961543754,554.0
40 DIVISION STREET,2.0,02M124 ,M,1.0,MANHATTAN,212-219-3069,2,"PK,0K,01,02,03,04,05,SE",M124,1.0,ALICE HOM,212-966-7237,P.S. 124 YUNG WING,Elementary,NY,10002,POINT (-73.99546072085363 40.71443529189633),40.7144352919,-73.9954607209,29.0,30.0,30.0,4.38689547582,4.40763834762,4.39018691589,4.65109034268,4.03669008587,4.72890625,8.52762649546,7.41048554162,810.0
425 WEST 123 STREET,5.0,05M125 ,M,1.0,MANHATTAN,212-749-1291,5,"PK,0K,01,02,03,04,05,SE",M125,1.0,RAFAELA ESPINAL PACHECO,212-666-6400,P.S. 125 RALPH BUNCHE,Elementary,NY,10027,POINT (-73.95580792212263 40.81063230463002),40.8106323046,-73.9558079221,16.0,17.0,17.0,4.33052631579,4.16280701754,4.18653576438,4.50070126227,3.99368863955,4.59915907498,5.78252448947,5.50961543754,230.0
80 CATHERINE STREET,2.0,02M126 ,M,1.0,MANHATTAN,212-349-7342,2,"PK,0K,01,02,03,04,05,06,07,08,SE",M126,1.0,JACQUELINE GETZ,212-962-2188,P.S. 126 JACOB AUGUST RIIS,K-8,NY,10038,POINT (-73.99693694530529 40.71058657258732),40.7105865726,-73.9969369453,29.0,30.0,30.0,4.38689547582,4.40763834762,4.39018691589,4.65109034268,4.03669008587,4.72890625,8.52762649546,7.41048554162,759.0
560 WEST 169 STREET,6.0,06M128 ,M,1.0,MANHATTAN,212-781-8002,6,"PK,0K,01,02,03,04,05,SE",M128,1.0,Rosa Argelia Arredondo,212-927-0607,P.S. 128 AUDUBON,Elementary,NY,10032,POINT (-73.93890383271935 40.84117442895413),40.841174429,-73.9389038327,15.0,16.0,16.0,4.266367713,4.18287243533,4.16607142857,4.51739518287,3.88025022341,4.63571428571,5.42550940782,4.74284801923,631.0
425 WEST 130 STREET,5.0,05M129 ,M,1.0,MANHATTAN,212-690-5934,5,"PK,0K,01,02,03,04,05,06,07,08,SE",M129,1.0,ODELPHIA PIERRE,212-690-5932,P.S. 129 JOHN H. FINLEY,K-8,NY,10027,POINT (-73.95186613388941 40.814832273806),40.8148322738,-73.9518661339,16.0,17.0,17.0,4.33052631579,4.16280701754,4.18653576438,4.50070126227,3.99368863955,4.59915907498,5.78252448947,5.50961543754,487.0
143 BAXTER STREET,2.0,02M130 ,M,1.0,MANHATTAN,212-431-5524,2,"PK,0K,01,02,03,04,05,SE",M130,1.0,LILY WOO,212-226-8072,P.S. 130 HERNANDO DE SOTO,Elementary,NY,10013,POINT (-73.99838908633392 40.71867232505286),40.7186723251,-73.9983890863,28.0,29.0,29.0,4.28419182948,4.19005328597,4.20266666667,4.57866666667,4.02133333333,4.68950177936,6.47649587185,5.58509375742,970.0
100 HESTER STREET,2.0,02M131 ,M,1.0,MANHATTAN,212-925-6386,2,"06,07,08,SE",M131,1.0,PHYLLIS TAM,212-219-1204,M.S. 131,Junior High-Intermediate-Middle,NY,10002,POINT (-73.99377097196569 40.71643980533057),40.7164398053,-73.993770972,29.0,30.0,30.0,4.38689547582,4.40763834762,4.39018691589,4.65109034268,4.03669008587,4.72890625,8.52762649546,7.41048554162,420.0
185 WADSWORTH AVENUE,6.0,06M132 ,M,1.0,MANHATTAN,212-568-8163,6,"0K,01,02,03,04,05,SE",M132,1.0,XIOMARA NOVA,212-927-7857,P.S. 132 JUAN PABLO DUARTE,Elementary,NY,10033,POINT (-73.9340695592158 40.85057652237122),40.8505765224,-73.9340695592,15.0,16.0,16.0,4.266367713,4.18287243533,4.16607142857,4.51739518287,3.88025022341,4.63571428571,5.42550940782,4.74284801923,441.0
2121 5 AVENUE,5.0,05M133 ,M,1.0,MANHATTAN,212-690-5939,5,"PK,0K,01,02,03,04,05,SE",M133,1.0,SUSAN M. VAIRO,212-690-5936,P.S. 133 FRED R MOORE,Elementary,NY,10037,POINT (-73.9395535390762 40.80962725710401),40.8096272571,-73.9395535391,16.0,17.0,17.0,4.33052631579,4.16280701754,4.18653576438,4.50070126227,3.99368863955,4.59915907498,5.78252448947,5.50961543754,199.0
293 EAST BROADWAY,1.0,01M134 ,M,1.0,MANHATTAN,212-475-6142,1,"PK,0K,01,02,03,04,05,SE",M134,1.0,LORETTA CAPUTO,212-673-4470,P.S. 134 HENRIETTA SZOLD,Elementary,NY,10002,POINT (-73.98396186082797 40.71429775221348),40.7142977522,-73.9839618608,29.0,30.0,30.0,4.38689547582,4.40763834762,4.39018691589,4.65109034268,4.03669008587,4.72890625,8.52762649546,7.41048554162,263.0
293 EAST BROADWAY,1.0,01M137 ,M,1.0,MANHATTAN,646-602-2146,1,"PK,0K,01,02,03,04,05,SE",M137,1.0,MELISSA RODRIGUEZ,646-602-2140,P.S. 137 JOHN L. BERNSTEIN,Elementary,NY,10002,POINT (-73.98372581581933 40.71431844266282),40.7143184427,-73.9837258158,29.0,30.0,30.0,4.38689547582,4.40763834762,4.39018691589,4.65109034268,4.03669008587,4.72890625,8.52762649546,7.41048554162,155.0
123 RIDGE STREET,1.0,01M140 ,M,1.0,MANHATTAN,212-677-3907,1,"PK,0K,01,02,03,04,05,06,07,08,SE",M140,1.0,ESTEBAN BARRIENTOS,212-677-4680,P.S. 140 NATHAN STRAUS,K-8,NY,10002,POINT (-73.98347355208647 40.71909627742417),40.7190962774,-73.9834735521,29.0,30.0,30.0,4.38689547582,4.40763834762,4.39018691589,4.65109034268,4.03669008587,4.72890625,8.52762649546,7.41048554162,376.0
100 ATTORNEY STREET,1.0,01M142 ,M,1.0,MANHATTAN,212-598-3810,1,"PK,0K,01,02,03,04,05,SE",M142,1.0,RHONDA LEVY,212-598-3800,P.S. 142 AMALIA CASTRO,Elementary,NY,10002,POINT (-73.98410780447411 40.71813924332184),40.7181392433,-73.9841078045,29.0,30.0,30.0,4.38689547582,4.40763834762,4.39018691589,4.65109034268,4.03669008587,4.72890625,8.52762649546,7.41048554162,354.0
511 WEST 182ND STREET,6.0,06M143 ,M,1.0,MANHATTAN,212-781-5539,6,"06,07,08,SE",M143,1.0,OURANIA PAPPAS,212-927-7739,J.H.S. 143 ELEANOR ROOSEVELT,Junior High-Intermediate-Middle,NY,10033,POINT (-73.93101945868746 40.84915864898853),40.849158649,-73.9310194587,15.0,16.0,16.0,4.266367713,4.18287243533,4.16607142857,4.51739518287,3.88025022341,4.63571428571,5.42550940782,4.74284801923,361.0
150 WEST 105 STREET,3.0,03M145 ,M,1.0,MANHATTAN,212-222-4610,3,"PK,0K,01,02,03,04,05,SE",M145,1.0,IVELISSE ALVAREZ,212-678-2857,"P.S. 145, THE BLOOMINGDALE SCHOOL",Elementary,NY,10025,POINT (-73.96505437833001 40.7990558596731),40.7990558597,-73.9650543783,18.0,19.0,19.0,4.27552275523,4.20541205412,4.15129151292,4.53078817734,3.93849938499,4.65270935961,5.7922663465,3.85069142249,368.0
421 EAST 106 STREET,4.0,04M146 ,M,1.0,MANHATTAN,212-860-6078,4,"PK,0K,01,02,03,04,05,SE",M146,1.0,MONA SILFEN,212-860-5877,P.S. 146 ANN M. SHORT,Elementary,NY,10029,POINT (-73.9388947869548 40.78964116535796),40.7896411654,-73.938894787,17.0,18.0,18.0,4.40220152413,4.27157360406,4.2538071066,4.63028764805,3.97800338409,4.70642978003,7.33865467356,7.8150569394,379.0
41 WEST 117 STREET,3.0,03M149 ,M,1.0,MANHATTAN,646-672-9302,3,"PK,0K,01,02,03,04,05,06,07,08,SE",M149,1.0,Kayrol Burgess Harper,646-672-9020,P.S. 149 SOJOURNER TRUTH,K-8,NY,10026,POINT (-73.9481850390784 40.80252969734231),40.8025296973,-73.9481850391,16.0,17.0,17.0,4.33052631579,4.16280701754,4.18653576438,4.50070126227,3.99368863955,4.59915907498,5.78252448947,5.50961543754,285.0
334 GREENWICH STREET,2.0,02M150 ,M,1.0,MANHATTAN,212-766-5895,2,"PK,0K,01,02,03,04,05",M150,1.0,Maggie Siena,212-732-4392,P.S. 150,Elementary,NY,10013,POINT (-74.01088803898463 40.7182772099459),40.7182772099,-74.010888039,28.0,29.0,29.0,4.28419182948,4.19005328597,4.20266666667,4.57866666667,4.02133333333,4.68950177936,6.47649587185,5.58509375742,184.0
93 NAGLE AVENUE,6.0,06M152 ,M,1.0,MANHATTAN,212-942-6319,6,"0K,01,02,03,04,05,SE",M152,1.0,JULIA PIETRI,212-567-5456,P.S. 152 DYCKMAN VALLEY,Elementary,NY,10040,POINT (-73.92781545799646 40.86014238388226),40.8601423839,-73.927815458,15.0,16.0,16.0,4.266367713,4.18287243533,4.16607142857,4.51739518287,3.88025022341,4.63571428571,5.42550940782,4.74284801923,642.0
1750 AMSTERDAM AVENUE,6.0,06M153 ,M,1.0,MANHATTAN,212-234-4616,6,"PK,0K,01,02,03,04,05,SE",M153,1.0,KAREN BAILEY,212-927-8611,P.S. 153 ADAM CLAYTON POWELL,Elementary,NY,10031,POINT (-73.94720362666907 40.82634080767195),40.8263408077,-73.9472036267,15.0,16.0,16.0,4.266367713,4.18287243533,4.16607142857,4.51739518287,3.88025022341,4.63571428571,5.42550940782,4.74284801923,743.0
250 WEST 127 STREET,5.0,05M154 ,M,1.0,MANHATTAN,212-864-3933,5,"PK,0K,01,02,03,04,05,SE",M154,1.0,ELIZABETH JARRETT,212-864-2400,P.S. 154 HARRIET TUBMAN,Elementary,NY,10027,POINT (-73.94899694502425 40.81073738703257),40.810737387,-73.948996945,16.0,17.0,17.0,4.33052631579,4.16280701754,4.18653576438,4.50070126227,3.99368863955,4.59915907498,5.78252448947,5.50961543754,321.0
319 EAST 117 STREET,4.0,04M155 ,M,1.0,MANHATTAN,212-828-3587,4,"PK,0K,01,02,03,04,05,SE",M155,1.0,LILLIAN RAIMUNDI ORTIZ,212-860-5885,P.S. 155 WILLIAM PACA,Elementary,NY,10035,POINT (-73.9363511160261 40.79748919432437),40.7974891943,-73.936351116,17.0,18.0,18.0,4.40220152413,4.27157360406,4.2538071066,4.63028764805,3.97800338409,4.70642978003,7.33865467356,7.8150569394,344.0
1458 YORK AVENUE,2.0,02M158 ,M,1.0,MANHATTAN,212-772-8424,2,"PK,0K,01,02,03,04,05,SE",M158,1.0,Darryl Alhadeff,212-744-6562,P.S. 158 BAYARD TAYLOR,Elementary,NY,10075,POINT (-73.95083702544865 40.77037362842601),40.7703736284,-73.9508370254,27.0,28.0,28.0,4.40794223827,4.12623985573,4.23153153153,4.62488728584,4.09123757904,4.68169522092,7.08787546225,6.6144788219,763.0
499 WEST 133 STREET,5.0,05M161 ,M,1.0,MANHATTAN,917-507-0524,5,"0K,01,02,03,04,05,06,07,08,SE",M161,1.0,BARBARA FREEMAN,212-690-5945,P.S. 161 PEDRO ALBIZU CAMPOS,K-8,NY,10027,POINT (-73.95253170424274 40.81764124203041),40.817641242,-73.9525317042,15.0,16.0,16.0,4.266367713,4.18287243533,4.16607142857,4.51739518287,3.88025022341,4.63571428571,5.42550940782,4.74284801923,888.0
163 WEST  97 STREET,3.0,03M163 ,M,1.0,MANHATTAN,212-678-2856,3,"PK,0K,01,02,03,04,05,SE",M163,1.0,VIRGINIA PEPE,212-678-2854,P.S. 163 ALFRED E. SMITH,Elementary,NY,10025,POINT (-73.96870599414117 40.79471943788832),40.7947194379,-73.9687059941,18.0,19.0,19.0,4.27552275523,4.20541205412,4.15129151292,4.53078817734,3.93849938499,4.65270935961,5.7922663465,3.85069142249,587.0
234 WEST 109 STREET,3.0,03M165 ,M,1.0,MANHATTAN,212-222-6700,3,"PK,0K,01,02,03,04,05,06,07,08,SE",M165,1.0,Brett Gallini,212-678-2873,P.S. 165 ROBERT E. SIMON,K-8,NY,10025,POINT (-73.96610807125644 40.80268946837807),40.8026894684,-73.9661080713,18.0,19.0,19.0,4.27552275523,4.20541205412,4.15129151292,4.53078817734,3.93849938499,4.65270935961,5.7922663465,3.85069142249,775.0
132 WEST  89 STREET,3.0,03M166 ,M,1.0,MANHATTAN,212-579-4542,3,"0K,01,02,03,04,05,SE",M166,1.0,Debbie J. Hand,212-678-2829,P.S. 166 THE RICHARD RODGERS SCHOOL OF THE ARTS AN,Elementary,NY,10024,POINT (-73.97241514417414 40.78890988046614),40.7889098805,-73.9724151442,18.0,19.0,19.0,4.27552275523,4.20541205412,4.15129151292,4.53078817734,3.93849938499,4.65270935961,5.7922663465,3.85069142249,614.0
220 EAST  76 STREET,2.0,02M167 ,M,1.0,MANHATTAN,212-472-9385,2,"06,07,08,SE",M167,1.0,JENNIFER REHN,212-535-8610,J.H.S. 167 ROBERT F. WAGNER,Junior High-Intermediate-Middle,NY,10021,POINT (-73.95812668343453 40.77183275935143),40.7718327594,-73.9581266834,27.0,28.0,28.0,4.40794223827,4.12623985573,4.23153153153,4.62488728584,4.09123757904,4.68169522092,7.08787546225,6.6144788219,1343.0
110 EAST  88 STREET,75.0,75M169 ,M,1.0,MANHATTAN,212-996-8245,2,"0K,01,02,03,04,05,06,07,08,09,10,11,12,SE",M169,1.0,SUSAN FINN,212-348-6140,P.S. M169 - ROBERT F. KENNEDY,K-12 all grades,NY,10128,POINT (-73.95548959721728 40.78092841461365),40.7809284146,-73.9554895972,27.0,28.0,28.0,4.40794223827,4.12623985573,4.23153153153,4.62488728584,4.09123757904,4.68169522092,7.08787546225,6.6144788219,342.0
19 EAST 103 STREET,4.0,04M171 ,M,1.0,MANHATTAN,212-860-6079,4,"PK,0K,01,02,03,04,05,06,07,08,SE",M171,1.0,DIMITRES PANTELIDIS,212-860-5801,P.S. 171 PATRICK HENRY,K-8,NY,10029,POINT (-73.95167205677113 40.7922681886954),40.7922681887,-73.9516720568,17.0,18.0,18.0,4.40220152413,4.27157360406,4.2538071066,4.63028764805,3.97800338409,4.70642978003,7.33865467356,7.8150569394,734.0
306 FORT WASHINGTON AVENUE,6.0,06M173 ,M,1.0,MANHATTAN,212-740-0905,6,"PK,0K,01,02,03,04,05,SE",M173,1.0,DAWN BOURSIQUOT,212-927-7850,P.S. 173,Elementary,NY,10033,POINT (-73.94015783856423 40.84545414808449),40.8454541481,-73.9401578386,15.0,16.0,16.0,4.266367713,4.18287243533,4.16607142857,4.51739518287,3.88025022341,4.63571428571,5.42550940782,4.74284801923,593.0
175 WEST 134 STREET,5.0,05M175 ,M,1.0,MANHATTAN,212-286-6319,5,"PK,0K,01,02,03,04,05,SE",M175,1.0,CHERYL MCCLENDON,212-283-0426,P.S. 175 HENRY H GARNET,Elementary,NY,10030,POINT (-73.94291042359745 40.81432518229666),40.8143251823,-73.9429104236,16.0,17.0,17.0,4.33052631579,4.16280701754,4.18653576438,4.50070126227,3.99368863955,4.59915907498,5.78252448947,5.50961543754,362.0
